Incident_ID,Age,Gender,Race,School_Affiliation,Shooter_Outcome,Shooter_Died,Injury
19931201WIWAW,21,Male,White,Former Student,Fled/Apprehended,false,None
19931111ILRIS,,,,,Fled/Escaped,false,None
19931104MSBAB,,,,,Fled/Escaped,false,None
19931104FLTEJ,19,Male,,Student,Fled/Apprehended,false,None
19931104CTNEN,20,Male,Hispanic,,Fled/Apprehended,false,None
19931101ILSUC,16,Male,,Student,Fled/Apprehended,false,None
19931018DCJHW,15,Male,,Student,Fled/Apprehended,false,None
19931012DEDON,16,Female,,Student,Suicide,true,Suicide
19930928MSCOG,16,Male,,Student,Fled/Apprehended,false,None
19930925DCWEW,23,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,false,None
19930925DCWEW,15,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,false,None
19930917WYCES,29,Male,White,No Relation,Suicide,true,Suicide
19930917ILDOD,16,Male,White,Other Student,Fled/Apprehended,false,None
19930916ILROC,,Male,,,Fled/Escaped,false,None
19930912ALFAF,,,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Escaped,false,None
19930902TXROD,16,Male,,Student,Fled/Apprehended,false,None
19930901KSJUJ,15,Male,,Student,Fled/Apprehended,false,None
19930831GAHAA,15,Male,Black,Student,,false,None
19930803NYTHN,,Male,,,Fled/Escaped,false,None
19930707CADOL,Teen,Male,,Student,Fled/Escaped,false,None
19930527LAFRN,17,Male,Black,Student,Fled/Apprehended,false,None
19930524PAUPP,15,Male,White,Student,Surrendered,false,None
19930514TXNII,17,Male,Hispanic,Student,Fled/Apprehended,false,None
19930416WAMOT,33,Female,,No Relation,Suicide,true,Suicide
19930416CAGRS,,,,,Fled/Escaped,false,None
19930415MAFOA,42,Male,White,No Relation,Subdued by Students/Staff/Other,false,None
19930403CAGRS,,Male,,,Fled/Escaped,false,None
19930325MOSUS,17,Female,,Student,,false,None
19930318GAHAH,15,Male,,Student,Apprehended/Killed by LE,false,None
19930308VADOD,32,Male,Black,No Relation,Fled/Apprehended,false,None
19930226MAGLG,15,Male,,Student,Suicide,true,Suicide
19930222CAREL,15,Male,Black,Student,Fled/Apprehended,false,None
19930208MNMIM,14,Male,,Student,Suicide,true,Suicide
19930208DCWAW,,Male,,,Fled/Escaped,false,None
19930204GACLA,17,Male,,Nonstudent,Surrendered,false,None
19930203SCLEL,22,Male,,Student,Fled/Apprehended,false,None
19930203SCGAC,,,,,Fled/Escaped,false,None
19930201WARER,14,Male,,Student,Suicide,true,Suicide
19930201NYAMA,17,Male,,Student,Fled/Apprehended,false,None
19930121CAFAL,Teen,Male,,Student,Surrendered,false,None
19930118KYEAG,17,Male,White,Student,Surrendered,false,None
19930112FLNOM,Teen,Male,,Student,Fled/Escaped,false,None
19930108PACRM,,Male,,,Fled/Escaped,false,None
19930105NYBRB,Teen,Male,,Rival School Student,Fled/Escaped,false,None
19930105NYBRB,Teen,Male,,Rival School Student,Fled/Escaped,false,None
19921214NYWAW,15,Male,,Student,Surrendered,false,None
19921203ILWOC,23,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,false,None
19921203ILWOC,Adult,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,false,None
19921202PASOS,Teen,Male,,Student,Fled/Apprehended,false,None
19921130ILORC,17,Male,,Student,Fled/Apprehended,false,None
19921124ALROM,18,,,Student,,false,None
19921120ILTIC,15,Male,,Student,Fled/Apprehended,false,None
19921116ALFAB,Teen,Male,,Student,Fled/Escaped,false,None
19921113TXLAC,39,Male,,Intimate Relationship,Suicide,true,Suicide
19921110ILSHC,13,Male,,Student,Suicide,true,Suicide
19921104MIMUD,14,Male,,No Relation,Fled/Apprehended,false,None
19921104MIMUD,14,Female,,No Relation,Fled/Apprehended,false,None
19921104MIMUD,13,Female,,No Relation,Fled/Apprehended,false,None
19921104MIMAD,,,,,Fled/Escaped,false,None
19921104MIFID,Minor,Male,Black,Student,Fled/Apprehended,false,None
19921104MIFID,18,Male,Black,Student,Fled/Apprehended,false,None
19921104MIFID,18,Male,Black,Student,Fled/Apprehended,false,None
19921019NYEVB,,Male,Black,Student,Fled/Escaped,false,None
19921013AZDET,20,Male,White,No Relation,Fled/Apprehended,false,None
19920930TXHOH,15,Male,White,Student,Fled/Apprehended,false,None
19920930CAPAL,Teen,Male,,Gang Member,Fled/Escaped,false,None
19920928CAHIS,18,Male,Asian,Student,Fled/Apprehended,false,None
19920928CAHIS,19,Male,Asian,Student,Fled/Apprehended,false,None
19920928CAHIS,20,Male,Asian,Student,Fled/Apprehended,false,None
19920911TXPAA,17,Male,,Student,Fled/Apprehended,false,None
19920606CAMEM,17,Male,Asian,Student,Fled/Escaped,false,None
19920530DCARW,,Male,,,Fled/Escaped,false,None
19920529CAVEL,,,,,Fled/Escaped,false,None
19920514TXHUH,14,Male,White,Student,Surrendered,false,None
19920514CASIN,14,Male,,Student,Surrendered,false,None
19920501CALIO,20,Male,White,Former Student,Surrendered,false,None
19920417TXLID,,,,,Surrendered,false,None
19920409FLFOF,16,Male,Black,Student,Fled/Apprehended,false,None
19920331LAOPA,15,Male,,Student,Surrendered,false,None
19920305OHHAO,12,Male,White,Student,Fled/Apprehended,false,None
19920226NYTHB,15,Male,Black,Student,Fled/Apprehended,false,None
19920224MDROB,14,Male,Black,Student,Fled/Apprehended,false,None
19920207VABON,,Male,,No Relation,Fled/Escaped,false,None
19920206OKDOO,14,Male,,Student,,false,None
19920131LAFRG,Teen,Male,,Student,Fled/Escaped,false,None
19920128LAFRG,Teen,Male,,Student,Fled/Escaped,false,None
19920117SCGRG,16,Male,,Student,Fled/Apprehended,false,None
19911226NCWHW,18,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,false,None
19911125NYTHB,14,Male,Black,Student,Fled/Apprehended,false,None
19911114TXMIH,16,Male,,Student,Apprehended/Killed by SRO,false,None
19911111TXYSE,19,Male,,Former Student,Fled/Apprehended,false,None
19911111TXYSE,17,Male,,Former Student,Fled/Apprehended,false,None
19911111TXYSE,18,Male,,Former Student,Fled/Apprehended,false,None
19911111TXYSE,17,Male,,Former Student,Fled/Apprehended,false,None
19911106LAWAN,18,Male,Black,Student,Fled/Escaped,false,None
19911023TXOAD,18,Male,,Relative,Fled/Apprehended,false,None
19911015TXGEP,13,Male,,No Relation,,false,None
19911015SCWOW,15,Male,,Student,Fled/Apprehended,false,None
19911015NHMOS,16,Male,,Former Student,Apprehended/Killed by LE,false,None
19911011MAMAR,18,Male,Black,,Fled/Escaped,false,None
19911009NYJAB,,Male,,,Fled/Escaped,false,None
19911004CAROL,,,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Escaped,false,None
19911004CADOL,,,,,Fled/Escaped,false,None
19911002TXSPH,16,Male,,Student,Fled/Escaped,false,None
19910918TXCRC,15,Female,Black,Student,,false,None
19910917ILWOC,14,Male,Black,Student,Fled/Apprehended,false,None
19910913TXMAH,,,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Escaped,false,None
19910730CAENC,,Male,,Student,Fled/Escaped,false,None
19910722CAWEL,,Male,,,Fled/Escaped,false,None
19910521FLSCP,18,Male,,Student,Subdued by Students/Staff/Other,false,None
19910521CAROS,20,Male,Hispanic,No Relation,Fled/Escaped,false,None
19910516KSCOK,13,Male,,Student,Fled/Apprehended,false,None
19910510OHFRC,15,Male,,Student,Fled/Apprehended,false,None
19910423MSHUB,16,Male,,Student,Surrendered,false,None
19910423CARAC,14,Male,,,Fled/Apprehended,false,None
19910423CARAC,17,Male,,,Fled/Apprehended,false,None
19910411SCNOR,18,Male,White,Student,Suicide,true,Suicide
19910325NCGAC,20,Male,,Former Student,Fled/Apprehended,false,None
19910314SCWOP,18,Male,Black,Former Student,Fled/Apprehended,false,None
19910314SCWOP,,Male,Black,Former Student,Fled/Apprehended,false,None
19910313ALSES,15,Male,,Student,Fled/Apprehended,false,None
19910219LABON,20,Male,Black,No Relation,Fled/Apprehended,false,None
19910117TXHOD,,,,,Fled/Escaped,false,None
19910117TXHOD,,,,,Fled/Escaped,false,None
19910108TXRIR,15,Male,White,Student,Suicide,true,Suicide
19901213LASAS,,,,,Fled/Escaped,false,None
19901110TXJUD,,,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Escaped,false,None
19901030TXNAG,32,Female,Hispanic,Parent,Apprehended/Killed by LE,false,None
19901029INCHC,18,Male,White,Student,Apprehended/Killed by LE,false,None
19901002TXWHD,Adult,Female,Hispanic,No Relation,Fled/Escaped,false,None
19900922ALLEB,,Male,,,Fled/Escaped,false,None
19900911TXSAS,,Male,Black,Student,Fled/Apprehended,false,None
19900906GASOC,16,Male,,Student,Surrendered,false,None
19900827TXWHD,,Male,,,Fled/Escaped,false,None
19900827NVELL,15,Male,,Student,,false,None
19900824NCMYC,,,,,Fled/Escaped,false,None
19900531TXSUF,16,Male,White,No Relation,Fled/Apprehended,false,None
19900520TNHIC,50,Male,,Teacher,Fled/Apprehended,false,None
19900504CAMOE,17,Male,Asian,Student,Fled/Apprehended,false,None
19900403TXSKD,18,Male,,Student,Fled/Escaped,false,None
19900327NYNEB,Teen,Male,White,Student,Fled/Escaped,false,None
19900220OHTAC,17,Male,,Student,Fled/Apprehended,false,None
19900116RICEP,17,Male,Asian,Student,Fled/Apprehended,false,None
19891212SCCHC,21,Male,,Former Student,Fled/Apprehended,false,None
19891205TXWWD,18,Male,Hispanic,,Fled/Apprehended,false,None
19891205PASEM,16,Male,White,Student,Suicide,true,Suicide
19891204LACAS,Teen,Male,,Student,,false,None
19891122CACHO,19,Male,Hispanic,,Fled/Apprehended,false,None
19891115TXWOA,13,Male,,Student,Fled/Apprehended,false,None
19891113NYALN,15,Male,,Student,,false,None
19891031TXOLD,14,Male,,Student,Surrendered,false,None
19891027CABAB,,,,Gang Member,Fled/Escaped,false,None
19891027CABAB,,,,Gang Member,Fled/Escaped,false,None
19891005CALOA,15,Male,,Student,Surrendered,false,None
19890918KYJAM,17,Male,,Student,Surrendered,false,None
19890911AZDYE,,Male,,Student,Fled/Escaped,false,None
19890901VASAV,19,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,false,None
19890901VASAV,18,Male,,Student,Fled/Apprehended,false,None
19890426TXAMD,18,Male,,Nonstudent,Fled/Apprehended,false,None
19890303INWIG,16,Male,,Student,Fled/Apprehended,false,None
19890210UTTHK,12,Male,,Student,Fled/Apprehended,false,None
19890209IDRIR,14,Male,,Student,Apprehended/Killed by LE,false,None
19890126DCWOW,16,Male,,Student,Fled/Apprehended,false,None
19890126DCWOW,18,Male,,Student,Fled/Apprehended,false,None
19890117CACLS,24,Male,White,Former Student,Suicide,true,Suicide
19890105ARHEL,19,Male,,,,false,None
19881216VAATV,16,Male,Black,Student,Subdued by Students/Staff/Other,false,None
19881122TXABA,16,Male,White,Student,Fled/Apprehended,false,None
19881107UTGLS,14,Male,,Student,Apprehended/Killed by LE,false,None
19881101FLPAJ,15,Male,,Student,Fled/Apprehended,false,None
19881007TXDIP,10,Male,,Student,Fled/Apprehended,false,None
19881007MDSOB,17,Male,,Student,Fled/Apprehended,false,None
19881006ALMOM,29,Female,,Relative,Fled/Apprehended,false,None
19881005MDEDB,17,Male,,Student,,false,None
19881004LAISB,33,Female,,Teacher,,false,None
19881004FLJEJ,,,,,Fled/Escaped,false,None
19881003FLMAM,,,,,Fled/Escaped,false,None
19880926SCOAG,19,Male,White,Former Student,Apprehended/Killed by LE,false,None
19880922ILMOC,40,Male,Black,No Relation,Apprehended/Killed by LE,true,Fatal
19880903TXLID,Teen,Male,,No Relation,Fled/Escaped,false,None
19880903TXLID,Teen,Male,,No Relation,Fled/Escaped,false,None
19880903TXLID,Teen,Male,,No Relation,Fled/Escaped,false,None
19880903TXLID,Teen,Male,,No Relation,Fled/Escaped,false,None
19880902NCGAC,16,Male,,Student,Fled/Apprehended,false,None
19880902GAGLA,,,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Escaped,false,None
19880831SCWEA,20,Male,,No Relation,Fled/Apprehended,false,None
19880831MICED,16,Male,,Former Student,Fled/Apprehended,false,None
19880831MICED,17,Male,,Former Student,Fled/Apprehended,false,None
19880711MSLAJ,17,Male,,Student,Fled/Apprehended,false,None
19880710WISIM,28,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Escaped,false,None
19880630HIAIO,18,Male,Hawaiian/Pacific Islander,Student,Fled/Apprehended,false,None
19880617MIJOD,14,Male,,Student,Fled/Apprehended,false,None
19880602MSWIJ,Adult,Male,,Former Student,Fled/Apprehended,false,None
19880602MSWIJ,Adult,Male,,Former Student,Fled/Apprehended,false,None
19880602MSWIJ,Adult,Male,,Former Student,Fled/Apprehended,false,None
19880531NYPUB,Adult,Male,,No Relation,Fled/Escaped,false,None
19880520ILHUW,30,Female,White,Nonstudent,Fled/Apprehended,true,Suicide
19880516FLFOF,14,Male,,Student,Fled/Apprehended,false,None
19880505ILMAC,16,Male,,Student,Surrendered,false,None
19880324TXTRA,16,Male,,Student,Fled/Apprehended,false,None
19880323CACAS,,,,,Fled/Escaped,false,None
19880304MILED,13,Female,,Student,,false,None
19880226RIBRB,15,Male,,Student,Fled/Apprehended,false,None
19880211FLPIL,15,Male,White,Student,Fled/Apprehended,false,None
19880211FLPIL,15,Male,White,Student,Fled/Apprehended,false,None
19880202ALWET,42,Male,,No Relation,Surrendered,false,None
19880202ALWET,42,Male,,No Relation,Surrendered,false,None
19880129TXREA,18,Male,,Student,Fled/Apprehended,false,None
19880120LASIR,18,Male,,Student,,false,None
19880108PACRM,15,Male,,Student,Attempted Suicide,false,None
19880106FLGAT,17,Female,,Student,Attempted Suicide,false,Wounded
19880105PASPS,20,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,false,None
19871216TXMAK,15,Male,Other,Student,Suicide,true,Suicide
19871215NYGRB,15,Male,,Student,Fled/Apprehended,false,None
19871204NYEAN,17,Male,,Student,Fled/Apprehended,false,None
19871202FLENJ,16,Male,,Student,Surrendered,false,None
19871130TXPES,51,Male,,Intimate Relationship,Suicide,true,Suicide
19871114FLCLC,18,Male,,Student,Suicide,true,Suicide
19871104MISOD,,Male,,No Relation,Fled/Escaped,false,None
19871031SCANA,,Male,,,Fled/Escaped,false,None
19871030NCSOK,15,Male,,Relative,Fled/Apprehended,false,None
19871014ILDUC,16,Male,,Student,Fled/Apprehended,false,None
19870928ILILL,16,Male,,Student,Fled/Apprehended,false,None
19870513ILOAO,17,Male,,Student,Attempted Suicide,false,Wounded
19870506FLLET,15,Male,White,Student,Suicide,true,Suicide
19870506ARMAJ,15,Male,,Student,Attempted Suicide,false,Wounded
19870503INPII,17,Male,Black,,Fled/Apprehended,false,None
19870430ORGRP,16,Male,,Student,Fled/Apprehended,false,None
19870416MIMUD,14,Male,,Student,Fled/Apprehended,false,None
19870330CAPAS,44,Female,,No Relation,Suicide,true,Suicide
19870306TXRIE,19,Male,,No Relation,Fled/Apprehended,false,None
19870306TXRIE,Adult,Male,,No Relation,Fled/Apprehended,false,None
19870302MODED,12,Male,White,Student,Suicide,true,Suicide
19870224NYMON,Adult,Male,,No Relation,Fled/Escaped,false,None
19870224NYMON,Adult,Male,,No Relation,Fled/Escaped,false,None
19870213AZORM,17,Male,White,Student,Fled/Apprehended,false,None
19870210ARDAD,17,Male,,Student,Suicide,true,Suicide
19870123MIRED,15,Male,,Student,Fled/Apprehended,false,None
19870114CALOL,18,Male,,Student,Attempted Suicide,false,Wounded
19861204MTFEL,14,Male,,Student,Fled/Apprehended,false,None
19861008TXSOD,19,Male,,Student,Fled/Apprehended,false,None
19861003CAMOM,19,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,false,None
19861003CAMOM,18,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,false,None
19861003CAMOM,17,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,false,None
19860918CABEB,18,Male,,Student,Surrendered,false,None
19860912CAFAL,16,Male,,Student,Fled/Apprehended,false,None
19860517TNMAN,16,Male,,Student,Fled/Apprehended,false,None
19860516WYCOC,43,Male,White,No Relation,Suicide,true,Suicide
19860516WYCOC,47,Female,White,No Relation,Apprehended/Killed by LE,false,Wounded
19860515GACAA,Teen,,,Student,Surrendered,false,None
19860509NCPIF,17,Male,,Student,Apprehended/Killed by LE,false,None
19860506PAMOK,16,Male,,Student,Surrendered,false,None
19860429MOSES,16,Male,,Student,Surrendered,false,None
19860423FLCHM,17,Male,,Student,Surrendered,false,None
19860306ILTHD,14,Male,,Student,Surrendered,false,None
19860224LABOS,13,Male,,Student,Suicide,true,Suicide
19860129MDLAB,14,Male,,Student,Fled/Apprehended,false,None
19860117CAVAL,14,Male,,Student,Fled/Apprehended,false,None
19860109NCNOD,17,Male,,Student,Fled/Apprehended,false,None
19851210CTPOP,13,Male,,Student,Surrendered,false,None
19851209PAARP,22,Male,,No Relation,Subdued by Students/Staff/Other,false,None
19851203NHCOC,16,Male,White,Former Student,Apprehended/Killed by LE,true,Fatal
19851127ALCHB,16,Male,,Student,Suicide,true,Suicide
19851126WASPS,14,Female,,Student,Suicide,true,Suicide
19851022OHSOG,Adult,,,Police Officer/SRO,Law Enforcement,false,None
19851018MIMUD,,,,,Fled/Escaped,false,None
19851008MDLAB,18,Male,,Student,Fled/Apprehended,false,None
19851008MDLAB,22,Male,,Relative,Fled/Apprehended,false,None
19851008MDLAB,19,Male,,Former Student,Fled/Apprehended,false,None
19850925OHTRT,16,Male,,Student,Fled/Apprehended,false,None
19850920TXLAC,16,Male,,Student,,false,None
19850909TXWHH,18,Male,,No Relation,Fled/Apprehended,false,None
19850904VAEAR,12,Male,,Student,Fled/Apprehended,false,None
19850724TXHIH,65,Female,,No Relation,Surrendered,false,None
19850521ALALS,17,Male,,Former Student,Fled/Apprehended,false,None
19850516FLPAB,15,Female,,Student,Attempted Suicide,false,Wounded
19850418TNSOS,18,Male,,Student,Apprehended/Killed by LE,false,None
19850416TXMAA,31,Male,,Police Officer/SRO,Surrendered,false,None
19850205CTAIH,18,Male,,Intimate Relationship,Fled/Escaped,false,None
19850126MASTB,16,Male,,Student,Fled/Apprehended,false,None
19850121KSGOG,14,Male,White,Student,Fled/Apprehended,false,None
19850118TXARA,17,Male,White,Student,Suicide,true,Suicide
19841207MOEDS,17,Male,White,Student,Surrendered,false,None
19841126MDMIR,16,Male,,,Fled/Apprehended,false,None
19841109CTWIN,16,Male,,Student,Fled/Apprehended,false,None
19841031LAEAG,16,Male,White,Student,,false,None
19841030SCPEP,21,Male,,Intimate Relationship,Apprehended/Killed by LE,false,None
19841024OHWEC,45,Female,White,Parent,Fled/Apprehended,false,None
19841024MISOD,17,Male,,Student,Surrendered,false,None
19841022MICED,16,Male,Black,Student,Fled/Apprehended,false,None
19841021PAWYE,,Male,,,,false,None
19840928TXRIN,21,Male,White,Former Student,Surrendered,false,None
19840928TXMIH,,,,,Fled/Escaped,false,None
19840831LABOS,,Male,,Gang Member,Fled/Escaped,false,None
19840710MIMUD,Adult,Male,,No Relation,Fled/Escaped,false,None
19840522OHCLC,18,Male,,Student,Surrendered,false,None
19840518CANON,17,Male,,Student,Subdued by Students/Staff/Other,false,None
19840517TXBOH,18,Male,,Student,Suicide,true,Suicide
19840517IASOP,17,Male,,Student,Suicide,true,Suicide
19840515MTCMG,18,Male,,Student,Attempted Suicide,false,Wounded
19840426NCROW,11,Male,,Student,Attempted Suicide,false,Wounded
19840420MIPRD,13,,,Student,,false,None
19840405LACLC,17,Male,Black,Student,,false,None
19840224CA49L,28,Male,Black,Former Student,Suicide,true,Suicide
19840221TXSHH,16,Male,,Student,Surrendered,false,None
19840206KYCEL,16,Male,,Student,Fled/Apprehended,false,None
19840105MDLAB,,Male,,,Fled/Escaped,false,None
19831216ILBOR,15,Male,,Student,Fled/Apprehended,false,None
19831202INCRC,17,Male,,Student,Fled/Apprehended,false,None
19831118MDHAB,17,Male,Black,Student,Fled/Apprehended,false,None
19831117ILJAC,14,Male,,Gang Member,Fled/Apprehended,false,None
19831108MIHIH,15,Male,,Student,Surrendered,false,None
19831022MDCAB,18,Male,,,Fled/Apprehended,false,None
19831007CACOL,17,Male,,Student,Fled/Apprehended,false,None
